id;mes;ano;RegiaoAdministrativa;natureza;quantidade
22431;3;2024;SOBRADINHO II;USO E PORTE DE DROGAS;6
22432;4;2024;SOBRADINHO II;USO E PORTE DE DROGAS;13
22433;5;2024;SOBRADINHO II;USO E PORTE DE DROGAS;8
22434;6;2024;SOBRADINHO II;USO E PORTE DE DROGAS;9
22435;7;2024;SOBRADINHO II;USO E PORTE DE DROGAS;4
22436;8;2024;SOBRADINHO II;USO E PORTE DE DROGAS;4
22437;9;2024;SOBRADINHO II;USO E PORTE DE DROGAS;3
22438;10;2024;SOBRADINHO II;USO E PORTE DE DROGAS;3
22439;11;2024;SOBRADINHO II;USO E PORTE DE DROGAS;9
22440;12;2024;SOBRADINHO II;USO E PORTE DE DROGAS;5
22441;1;2020;TAGUATINGA;ESTUPRO;1
22442;2;2020;TAGUATINGA;ESTUPRO;5
22443;3;2020;TAGUATINGA;ESTUPRO;4
22444;4;2020;TAGUATINGA;ESTUPRO;1
22445;5;2020;TAGUATINGA;ESTUPRO;1
22446;6;2020;TAGUATINGA;ESTUPRO;2
22447;7;2020;TAGUATINGA;ESTUPRO;0
22448;8;2020;TAGUATINGA;ESTUPRO;3
22449;9;2020;TAGUATINGA;ESTUPRO;4
22450;10;2020;TAGUATINGA;ESTUPRO;4
22451;11;2020;TAGUATINGA;ESTUPRO;0
22452;12;2020;TAGUATINGA;ESTUPRO;0
22453;1;2020;TAGUATINGA;FURTO A TRANSEUNTE;4
22454;2;2020;TAGUATINGA;FURTO A TRANSEUNTE;5
22455;3;2020;TAGUATINGA;FURTO A TRANSEUNTE;5
22456;4;2020;TAGUATINGA;FURTO A TRANSEUNTE;2
22457;5;2020;TAGUATINGA;FURTO A TRANSEUNTE;5
22458;6;2020;TAGUATINGA;FURTO A TRANSEUNTE;3
22459;7;2020;TAGUATINGA;FURTO A TRANSEUNTE;6
22460;8;2020;TAGUATINGA;FURTO A TRANSEUNTE;0
22461;9;2020;TAGUATINGA;FURTO A TRANSEUNTE;1
22462;10;2020;TAGUATINGA;FURTO A TRANSEUNTE;4
22463;11;2020;TAGUATINGA;FURTO A TRANSEUNTE;6
22464;12;2020;TAGUATINGA;FURTO A TRANSEUNTE;2
22465;1;2020;TAGUATINGA;FURTO EM VEÍCULO;12
22466;2;2020;TAGUATINGA;FURTO EM VEÍCULO;14
22467;3;2020;TAGUATINGA;FURTO EM VEÍCULO;24
22468;4;2020;TAGUATINGA;FURTO EM VEÍCULO;7
22469;5;2020;TAGUATINGA;FURTO EM VEÍCULO;13
22470;6;2020;TAGUATINGA;FURTO EM VEÍCULO;8
22471;7;2020;TAGUATINGA;FURTO EM VEÍCULO;9
22472;8;2020;TAGUATINGA;FURTO EM VEÍCULO;9
22473;9;2020;TAGUATINGA;FURTO EM VEÍCULO;8
22474;10;2020;TAGUATINGA;FURTO EM VEÍCULO;9
22475;11;2020;TAGUATINGA;FURTO EM VEÍCULO;21
22476;12;2020;TAGUATINGA;FURTO EM VEÍCULO;8
22477;1;2020;TAGUATINGA;HOMICÍDIO;2
22478;2;2020;TAGUATINGA;HOMICÍDIO;1
22479;3;2020;TAGUATINGA;HOMICÍDIO;2
22480;4;2020;TAGUATINGA;HOMICÍDIO;1
22481;5;2020;TAGUATINGA;HOMICÍDIO;2
22482;6;2020;TAGUATINGA;HOMICÍDIO;0
22483;7;2020;TAGUATINGA;HOMICÍDIO;2
22484;8;2020;TAGUATINGA;HOMICÍDIO;2
22485;9;2020;TAGUATINGA;HOMICÍDIO;3
22486;10;2020;TAGUATINGA;HOMICÍDIO;0
22487;11;2020;TAGUATINGA;HOMICÍDIO;3
22488;12;2020;TAGUATINGA;HOMICÍDIO;0
22489;1;2020;TAGUATINGA;LATROCÍNIO;0
22490;2;2020;TAGUATINGA;LATROCÍNIO;1
22491;3;2020;TAGUATINGA;LATROCÍNIO;0
22492;4;2020;TAGUATINGA;LATROCÍNIO;0
22493;5;2020;TAGUATINGA;LATROCÍNIO;0
22494;6;2020;TAGUATINGA;LATROCÍNIO;0
22495;7;2020;TAGUATINGA;LATROCÍNIO;0
22496;8;2020;TAGUATINGA;LATROCÍNIO;0
22497;9;2020;TAGUATINGA;LATROCÍNIO;0
22498;10;2020;TAGUATINGA;LATROCÍNIO;0
22499;11;2020;TAGUATINGA;LATROCÍNIO;0
22500;12;2020;TAGUATINGA;LATROCÍNIO;0
22501;1;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22502;2;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22503;3;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22504;4;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22505;5;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;1
22506;6;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22507;7;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22508;8;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22509;9;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22510;10;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22511;11;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22512;12;2020;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22513;1;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;18
22514;2;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;19
22515;3;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;21
22516;4;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;19
22517;5;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;15
22518;6;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;19
22519;7;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;20
22520;8;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;10
22521;9;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;9
22522;10;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;18
22523;11;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;17
22524;12;2020;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;16
22525;1;2020;TAGUATINGA;POSSE/PORTE DE ARMA;5
22526;2;2020;TAGUATINGA;POSSE/PORTE DE ARMA;6
22527;3;2020;TAGUATINGA;POSSE/PORTE DE ARMA;2
22528;4;2020;TAGUATINGA;POSSE/PORTE DE ARMA;4
22529;5;2020;TAGUATINGA;POSSE/PORTE DE ARMA;11
22530;6;2020;TAGUATINGA;POSSE/PORTE DE ARMA;2
22531;7;2020;TAGUATINGA;POSSE/PORTE DE ARMA;9
22532;8;2020;TAGUATINGA;POSSE/PORTE DE ARMA;3
22533;9;2020;TAGUATINGA;POSSE/PORTE DE ARMA;6
22534;10;2020;TAGUATINGA;POSSE/PORTE DE ARMA;4
22535;11;2020;TAGUATINGA;POSSE/PORTE DE ARMA;6
22536;12;2020;TAGUATINGA;POSSE/PORTE DE ARMA;4
22537;1;2020;TAGUATINGA;ROUBO A TRANSEUNTE;145
22538;2;2020;TAGUATINGA;ROUBO A TRANSEUNTE;141
22539;3;2020;TAGUATINGA;ROUBO A TRANSEUNTE;118
22540;4;2020;TAGUATINGA;ROUBO A TRANSEUNTE;114
22541;5;2020;TAGUATINGA;ROUBO A TRANSEUNTE;114
22542;6;2020;TAGUATINGA;ROUBO A TRANSEUNTE;125
22543;7;2020;TAGUATINGA;ROUBO A TRANSEUNTE;108
22544;8;2020;TAGUATINGA;ROUBO A TRANSEUNTE;89
22545;9;2020;TAGUATINGA;ROUBO A TRANSEUNTE;66
22546;10;2020;TAGUATINGA;ROUBO A TRANSEUNTE;92
22547;11;2020;TAGUATINGA;ROUBO A TRANSEUNTE;83
22548;12;2020;TAGUATINGA;ROUBO A TRANSEUNTE;80
22549;1;2020;TAGUATINGA;ROUBO DE VEÍCULO;5
22550;2;2020;TAGUATINGA;ROUBO DE VEÍCULO;14
22551;3;2020;TAGUATINGA;ROUBO DE VEÍCULO;19
22552;4;2020;TAGUATINGA;ROUBO DE VEÍCULO;9
22553;5;2020;TAGUATINGA;ROUBO DE VEÍCULO;10
22554;6;2020;TAGUATINGA;ROUBO DE VEÍCULO;18
22555;7;2020;TAGUATINGA;ROUBO DE VEÍCULO;11
22556;8;2020;TAGUATINGA;ROUBO DE VEÍCULO;7
22557;9;2020;TAGUATINGA;ROUBO DE VEÍCULO;4
22558;10;2020;TAGUATINGA;ROUBO DE VEÍCULO;11
22559;11;2020;TAGUATINGA;ROUBO DE VEÍCULO;9
22560;12;2020;TAGUATINGA;ROUBO DE VEÍCULO;12
22561;1;2020;TAGUATINGA;ROUBO EM COLETIVO;4
22562;2;2020;TAGUATINGA;ROUBO EM COLETIVO;8
22563;3;2020;TAGUATINGA;ROUBO EM COLETIVO;6
22564;4;2020;TAGUATINGA;ROUBO EM COLETIVO;2
22565;5;2020;TAGUATINGA;ROUBO EM COLETIVO;2
22566;6;2020;TAGUATINGA;ROUBO EM COLETIVO;3
22567;7;2020;TAGUATINGA;ROUBO EM COLETIVO;14
22568;8;2020;TAGUATINGA;ROUBO EM COLETIVO;5
22569;9;2020;TAGUATINGA;ROUBO EM COLETIVO;2
22570;10;2020;TAGUATINGA;ROUBO EM COLETIVO;0
22571;11;2020;TAGUATINGA;ROUBO EM COLETIVO;2
22572;12;2020;TAGUATINGA;ROUBO EM COLETIVO;4
22573;1;2020;TAGUATINGA;ROUBO EM COMÉRCIO;8
22574;2;2020;TAGUATINGA;ROUBO EM COMÉRCIO;8
22575;3;2020;TAGUATINGA;ROUBO EM COMÉRCIO;5
22576;4;2020;TAGUATINGA;ROUBO EM COMÉRCIO;4
22577;5;2020;TAGUATINGA;ROUBO EM COMÉRCIO;0
22578;6;2020;TAGUATINGA;ROUBO EM COMÉRCIO;3
22579;7;2020;TAGUATINGA;ROUBO EM COMÉRCIO;0
22580;8;2020;TAGUATINGA;ROUBO EM COMÉRCIO;2
22581;9;2020;TAGUATINGA;ROUBO EM COMÉRCIO;2
22582;10;2020;TAGUATINGA;ROUBO EM COMÉRCIO;3
22583;11;2020;TAGUATINGA;ROUBO EM COMÉRCIO;0
22584;12;2020;TAGUATINGA;ROUBO EM COMÉRCIO;4
22585;1;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22586;2;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;2
22587;3;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;1
22588;4;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;3
22589;5;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22590;6;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;1
22591;7;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;3
22592;8;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;3
22593;9;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22594;10;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22595;11;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22596;12;2020;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22597;1;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;5
22598;2;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;3
22599;3;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;6
22600;4;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;3
22601;5;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;4
22602;6;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;6
22603;7;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;3
22604;8;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;5
22605;9;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;3
22606;10;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;1
22607;11;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;6
22608;12;2020;TAGUATINGA;TENTATIVA DE HOMICÍDIO;3
22609;1;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22610;2;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22611;3;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;2
22612;4;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22613;5;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22614;6;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22615;7;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22616;8;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;1
22617;9;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22618;10;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22619;11;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22620;12;2020;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22621;1;2020;TAGUATINGA;TRÁFICO DE DROGAS;7
22622;2;2020;TAGUATINGA;TRÁFICO DE DROGAS;7
22623;3;2020;TAGUATINGA;TRÁFICO DE DROGAS;6
22624;4;2020;TAGUATINGA;TRÁFICO DE DROGAS;16
22625;5;2020;TAGUATINGA;TRÁFICO DE DROGAS;6
22626;6;2020;TAGUATINGA;TRÁFICO DE DROGAS;10
22627;7;2020;TAGUATINGA;TRÁFICO DE DROGAS;6
22628;8;2020;TAGUATINGA;TRÁFICO DE DROGAS;6
22629;9;2020;TAGUATINGA;TRÁFICO DE DROGAS;15
22630;10;2020;TAGUATINGA;TRÁFICO DE DROGAS;10
22631;11;2020;TAGUATINGA;TRÁFICO DE DROGAS;4
22632;12;2020;TAGUATINGA;TRÁFICO DE DROGAS;8
22633;1;2020;TAGUATINGA;USO E PORTE DE DROGAS;20
22634;2;2020;TAGUATINGA;USO E PORTE DE DROGAS;13
22635;3;2020;TAGUATINGA;USO E PORTE DE DROGAS;17
22636;4;2020;TAGUATINGA;USO E PORTE DE DROGAS;10
22637;5;2020;TAGUATINGA;USO E PORTE DE DROGAS;16
22638;6;2020;TAGUATINGA;USO E PORTE DE DROGAS;17
22639;7;2020;TAGUATINGA;USO E PORTE DE DROGAS;20
22640;8;2020;TAGUATINGA;USO E PORTE DE DROGAS;16
22641;9;2020;TAGUATINGA;USO E PORTE DE DROGAS;13
22642;10;2020;TAGUATINGA;USO E PORTE DE DROGAS;13
22643;11;2020;TAGUATINGA;USO E PORTE DE DROGAS;9
22644;12;2020;TAGUATINGA;USO E PORTE DE DROGAS;17
22645;1;2021;TAGUATINGA;ESTUPRO;2
22646;2;2021;TAGUATINGA;ESTUPRO;0
22647;3;2021;TAGUATINGA;ESTUPRO;0
22648;4;2021;TAGUATINGA;ESTUPRO;0
22649;5;2021;TAGUATINGA;ESTUPRO;1
22650;6;2021;TAGUATINGA;ESTUPRO;0
22651;7;2021;TAGUATINGA;ESTUPRO;3
22652;8;2021;TAGUATINGA;ESTUPRO;6
22653;9;2021;TAGUATINGA;ESTUPRO;0
22654;10;2021;TAGUATINGA;ESTUPRO;1
22655;11;2021;TAGUATINGA;ESTUPRO;3
22656;12;2021;TAGUATINGA;ESTUPRO;0
22657;1;2021;TAGUATINGA;FURTO A TRANSEUNTE;6
22658;2;2021;TAGUATINGA;FURTO A TRANSEUNTE;2
22659;3;2021;TAGUATINGA;FURTO A TRANSEUNTE;8
22660;4;2021;TAGUATINGA;FURTO A TRANSEUNTE;2
22661;5;2021;TAGUATINGA;FURTO A TRANSEUNTE;10
22662;6;2021;TAGUATINGA;FURTO A TRANSEUNTE;3
22663;7;2021;TAGUATINGA;FURTO A TRANSEUNTE;6
22664;8;2021;TAGUATINGA;FURTO A TRANSEUNTE;2
22665;9;2021;TAGUATINGA;FURTO A TRANSEUNTE;2
22666;10;2021;TAGUATINGA;FURTO A TRANSEUNTE;6
22667;11;2021;TAGUATINGA;FURTO A TRANSEUNTE;4
22668;12;2021;TAGUATINGA;FURTO A TRANSEUNTE;3
22669;1;2021;TAGUATINGA;FURTO EM VEÍCULO;12
22670;2;2021;TAGUATINGA;FURTO EM VEÍCULO;16
22671;3;2021;TAGUATINGA;FURTO EM VEÍCULO;10
22672;4;2021;TAGUATINGA;FURTO EM VEÍCULO;12
22673;5;2021;TAGUATINGA;FURTO EM VEÍCULO;13
22674;6;2021;TAGUATINGA;FURTO EM VEÍCULO;10
22675;7;2021;TAGUATINGA;FURTO EM VEÍCULO;5
22676;8;2021;TAGUATINGA;FURTO EM VEÍCULO;10
22677;9;2021;TAGUATINGA;FURTO EM VEÍCULO;5
22678;10;2021;TAGUATINGA;FURTO EM VEÍCULO;11
22679;11;2021;TAGUATINGA;FURTO EM VEÍCULO;9
22680;12;2021;TAGUATINGA;FURTO EM VEÍCULO;13
22681;1;2021;TAGUATINGA;HOMICÍDIO;2
22682;2;2021;TAGUATINGA;HOMICÍDIO;0
22683;3;2021;TAGUATINGA;HOMICÍDIO;1
22684;4;2021;TAGUATINGA;HOMICÍDIO;2
22685;5;2021;TAGUATINGA;HOMICÍDIO;1
22686;6;2021;TAGUATINGA;HOMICÍDIO;2
22687;7;2021;TAGUATINGA;HOMICÍDIO;0
22688;8;2021;TAGUATINGA;HOMICÍDIO;2
22689;9;2021;TAGUATINGA;HOMICÍDIO;0
22690;10;2021;TAGUATINGA;HOMICÍDIO;5
22691;11;2021;TAGUATINGA;HOMICÍDIO;1
22692;12;2021;TAGUATINGA;HOMICÍDIO;1
22693;1;2021;TAGUATINGA;LATROCÍNIO;0
22694;2;2021;TAGUATINGA;LATROCÍNIO;0
22695;3;2021;TAGUATINGA;LATROCÍNIO;0
22696;4;2021;TAGUATINGA;LATROCÍNIO;0
22697;5;2021;TAGUATINGA;LATROCÍNIO;0
22698;6;2021;TAGUATINGA;LATROCÍNIO;0
22699;7;2021;TAGUATINGA;LATROCÍNIO;0
22700;8;2021;TAGUATINGA;LATROCÍNIO;0
22701;9;2021;TAGUATINGA;LATROCÍNIO;0
22702;10;2021;TAGUATINGA;LATROCÍNIO;0
22703;11;2021;TAGUATINGA;LATROCÍNIO;0
22704;12;2021;TAGUATINGA;LATROCÍNIO;1
22705;1;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22706;2;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22707;3;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22708;4;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22709;5;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22710;6;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22711;7;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22712;8;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22713;9;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22714;10;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22715;11;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22716;12;2021;TAGUATINGA;LESÃO CORPORAL SEG. DE MORTE;0
22717;1;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;18
22718;2;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;18
22719;3;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;21
22720;4;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;15
22721;5;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;20
22722;6;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;18
22723;7;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;12
22724;8;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;14
22725;9;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;11
22726;10;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;17
22727;11;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;13
22728;12;2021;TAGUATINGA;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;10
22729;1;2021;TAGUATINGA;POSSE/PORTE DE ARMA;4
22730;2;2021;TAGUATINGA;POSSE/PORTE DE ARMA;3
22731;3;2021;TAGUATINGA;POSSE/PORTE DE ARMA;2
22732;4;2021;TAGUATINGA;POSSE/PORTE DE ARMA;2
22733;5;2021;TAGUATINGA;POSSE/PORTE DE ARMA;6
22734;6;2021;TAGUATINGA;POSSE/PORTE DE ARMA;5
22735;7;2021;TAGUATINGA;POSSE/PORTE DE ARMA;3
22736;8;2021;TAGUATINGA;POSSE/PORTE DE ARMA;7
22737;9;2021;TAGUATINGA;POSSE/PORTE DE ARMA;4
22738;10;2021;TAGUATINGA;POSSE/PORTE DE ARMA;5
22739;11;2021;TAGUATINGA;POSSE/PORTE DE ARMA;4
22740;12;2021;TAGUATINGA;POSSE/PORTE DE ARMA;3
22741;1;2021;TAGUATINGA;ROUBO A TRANSEUNTE;83
22742;2;2021;TAGUATINGA;ROUBO A TRANSEUNTE;111
22743;3;2021;TAGUATINGA;ROUBO A TRANSEUNTE;87
22744;4;2021;TAGUATINGA;ROUBO A TRANSEUNTE;81
22745;5;2021;TAGUATINGA;ROUBO A TRANSEUNTE;71
22746;6;2021;TAGUATINGA;ROUBO A TRANSEUNTE;89
22747;7;2021;TAGUATINGA;ROUBO A TRANSEUNTE;111
22748;8;2021;TAGUATINGA;ROUBO A TRANSEUNTE;82
22749;9;2021;TAGUATINGA;ROUBO A TRANSEUNTE;70
22750;10;2021;TAGUATINGA;ROUBO A TRANSEUNTE;93
22751;11;2021;TAGUATINGA;ROUBO A TRANSEUNTE;90
22752;12;2021;TAGUATINGA;ROUBO A TRANSEUNTE;66
22753;1;2021;TAGUATINGA;ROUBO DE VEÍCULO;14
22754;2;2021;TAGUATINGA;ROUBO DE VEÍCULO;11
22755;3;2021;TAGUATINGA;ROUBO DE VEÍCULO;14
22756;4;2021;TAGUATINGA;ROUBO DE VEÍCULO;4
22757;5;2021;TAGUATINGA;ROUBO DE VEÍCULO;7
22758;6;2021;TAGUATINGA;ROUBO DE VEÍCULO;7
22759;7;2021;TAGUATINGA;ROUBO DE VEÍCULO;4
22760;8;2021;TAGUATINGA;ROUBO DE VEÍCULO;7
22761;9;2021;TAGUATINGA;ROUBO DE VEÍCULO;4
22762;10;2021;TAGUATINGA;ROUBO DE VEÍCULO;11
22763;11;2021;TAGUATINGA;ROUBO DE VEÍCULO;8
22764;12;2021;TAGUATINGA;ROUBO DE VEÍCULO;7
22765;1;2021;TAGUATINGA;ROUBO EM COLETIVO;4
22766;2;2021;TAGUATINGA;ROUBO EM COLETIVO;7
22767;3;2021;TAGUATINGA;ROUBO EM COLETIVO;8
22768;4;2021;TAGUATINGA;ROUBO EM COLETIVO;4
22769;5;2021;TAGUATINGA;ROUBO EM COLETIVO;9
22770;6;2021;TAGUATINGA;ROUBO EM COLETIVO;2
22771;7;2021;TAGUATINGA;ROUBO EM COLETIVO;3
22772;8;2021;TAGUATINGA;ROUBO EM COLETIVO;6
22773;9;2021;TAGUATINGA;ROUBO EM COLETIVO;3
22774;10;2021;TAGUATINGA;ROUBO EM COLETIVO;2
22775;11;2021;TAGUATINGA;ROUBO EM COLETIVO;3
22776;12;2021;TAGUATINGA;ROUBO EM COLETIVO;3
22777;1;2021;TAGUATINGA;ROUBO EM COMÉRCIO;18
22778;2;2021;TAGUATINGA;ROUBO EM COMÉRCIO;8
22779;3;2021;TAGUATINGA;ROUBO EM COMÉRCIO;6
22780;4;2021;TAGUATINGA;ROUBO EM COMÉRCIO;11
22781;5;2021;TAGUATINGA;ROUBO EM COMÉRCIO;7
22782;6;2021;TAGUATINGA;ROUBO EM COMÉRCIO;2
22783;7;2021;TAGUATINGA;ROUBO EM COMÉRCIO;1
22784;8;2021;TAGUATINGA;ROUBO EM COMÉRCIO;4
22785;9;2021;TAGUATINGA;ROUBO EM COMÉRCIO;3
22786;10;2021;TAGUATINGA;ROUBO EM COMÉRCIO;3
22787;11;2021;TAGUATINGA;ROUBO EM COMÉRCIO;5
22788;12;2021;TAGUATINGA;ROUBO EM COMÉRCIO;4
22789;1;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;4
22790;2;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;1
22791;3;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;1
22792;4;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22793;5;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;2
22794;6;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22795;7;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22796;8;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22797;9;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22798;10;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;2
22799;11;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;0
22800;12;2021;TAGUATINGA;ROUBO EM RESIDÊNCIA;2
22801;1;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;4
22802;2;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;5
22803;3;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;0
22804;4;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;1
22805;5;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;2
22806;6;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;4
22807;7;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;5
22808;8;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;2
22809;9;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;2
22810;10;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;6
22811;11;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;4
22812;12;2021;TAGUATINGA;TENTATIVA DE HOMICÍDIO;5
22813;1;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;1
22814;2;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22815;3;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22816;4;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22817;5;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;1
22818;6;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;2
22819;7;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22820;8;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22821;9;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22822;10;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22823;11;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;0
22824;12;2021;TAGUATINGA;TENTATIVA DE LATROCÍNIO;2
22825;1;2021;TAGUATINGA;TRÁFICO DE DROGAS;16
22826;2;2021;TAGUATINGA;TRÁFICO DE DROGAS;11
